,graph_id,u,v,label
18554,51,47,91,0
18555,51,47,112,0
18556,51,48,96,0
18557,51,48,128,0
18558,51,49,96,0
18559,51,49,109,0
18560,51,50,96,0
18561,51,51,96,0
18562,51,52,96,0
18563,51,54,61,0
18564,51,54,96,0
18565,51,54,86,0
18566,51,55,96,0
18567,51,55,65,0
18568,51,55,88,0
18569,51,56,61,0
18570,51,56,78,0
18571,51,56,79,0
18572,51,58,69,0
18573,51,59,91,0
18574,51,60,96,0
18575,51,61,96,0
18576,51,61,113,0
18577,51,61,80,0
18578,51,61,81,0
18579,51,61,83,0
18580,51,61,84,0
18581,51,61,85,0
18582,51,62,63,0
18583,51,62,86,0
18584,51,62,74,0
18585,51,63,96,0
18586,51,63,64,0
18587,51,64,66,0
18588,51,66,96,0
18589,51,66,67,0
18590,51,67,96,0
18591,51,68,89,0
18592,51,68,69,0
18593,51,68,70,0
18594,51,68,71,0
18595,51,69,96,0
18596,51,70,96,0
18597,51,70,81,0
18598,51,71,100,0
18599,51,71,79,0
18600,51,71,103,0
18601,51,71,104,0
18602,51,72,73,0
18603,51,73,76,0
18604,51,73,96,0
18605,51,73,74,0
18606,51,73,75,0
18607,51,74,109,0
18608,51,75,100,0
18609,51,75,96,0
18610,51,76,96,0
18611,51,77,85,0
18612,51,77,96,0
18613,51,77,93,0
18614,51,79,87,0
18615,51,79,96,0
18616,51,79,111,0
18617,51,79,125,0
18618,51,79,88,0
18619,51,79,108,0
18620,51,80,81,0
18621,51,80,82,0
18622,51,81,96,0
18623,51,81,86,0
18624,51,82,96,0
18625,51,83,102,0
18626,51,86,100,0
18627,51,86,111,0
18628,51,86,110,0
18629,51,87,96,0
18630,51,88,89,0
18631,51,88,99,0
18632,51,88,98,0
18633,51,89,90,0
18634,51,90,96,0
18635,51,92,96,0
18636,51,93,96,0
18637,51,94,96,0
18638,51,94,113,0
18639,51,95,96,0
18640,51,96,97,0
18641,51,96,99,0
18642,51,96,100,0
18643,51,96,107,0
18644,51,96,110,0
18645,51,96,113,0
18646,51,96,114,0
18647,51,96,115,0
18648,51,96,116,0
18649,51,96,117,0
18650,51,96,118,0
18651,51,96,119,0
18652,51,96,120,0
18653,51,96,121,0
18654,51,96,122,0
18655,51,96,123,0
18656,51,100,103,0
18657,51,104,128,0
18658,51,105,106,0
18659,51,105,128,0
18660,51,105,113,0
18661,51,106,107,0
18662,51,110,117,0
18663,51,110,111,0
18664,51,113,130,0
18665,51,114,124,0
18666,51,114,120,0
18667,51,121,129,0
18668,51,125,126,0
18669,51,125,127,0
18670,52,0,4,0
18671,52,0,1,0
18672,52,0,78,0
18673,52,0,92,0
18674,52,0,113,0
18675,52,0,2,0
18676,52,1,53,0
18677,52,1,32,0
18678,52,1,65,0
18679,52,2,14,0
18680,52,2,20,0
18681,52,2,49,0
18682,52,2,8,0
18683,52,2,22,0
18684,52,2,67,0
18685,52,3,4,0
18686,52,3,29,0
18687,52,3,17,0
18688,52,3,34,0
18689,52,3,44,0
18690,52,4,50,0
18691,52,4,34,0
18692,52,4,5,0
18693,52,4,6,0
18694,52,4,7,0
18695,52,4,8,0
18696,52,4,9,0
18697,52,4,10,0
18698,52,4,11,0
18699,52,5,36,0
18700,52,5,35,0
18701,52,5,71,0
18702,52,5,96,0
18703,52,6,17,0
18704,52,6,107,0
18705,52,6,66,0
18706,52,6,30,0
18707,52,6,37,0
18708,52,6,45,0
18709,52,7,17,0
18710,52,7,57,0
18711,52,7,51,0
18712,52,7,90,0
18713,52,7,96,0
18714,52,7,118,0
18715,52,7,98,0
18716,52,8,11,0
18717,52,8,81,0
18718,52,8,62,0
18719,52,8,92,0
18720,52,8,90,0
18721,52,8,47,0
18722,52,9,29,0
18723,52,9,54,0
18724,52,9,49,0
18725,52,9,46,0
18726,52,9,62,0
18727,52,9,66,0
18728,52,9,96,0
18729,52,9,47,0
18730,52,9,67,0
18731,52,10,17,0
18732,52,10,35,0
18733,52,10,34,0
18734,52,10,81,0
18735,52,10,80,0
18736,52,10,59,0
18737,52,10,118,0
18738,52,10,89,0
18739,52,10,16,0
18740,52,10,18,0
18741,52,11,20,0
18742,52,11,26,0
18743,52,11,34,0
18744,52,11,49,0
18745,52,11,81,0
18746,52,11,108,0
18747,52,11,113,0
18748,52,11,12,0
18749,52,11,16,0
18750,52,11,17,0
18751,52,11,18,0
18752,52,11,31,0
18753,52,11,35,0
18754,52,11,40,0
18755,52,11,41,0
18756,52,11,42,0
18757,52,11,43,0
18758,52,11,44,0
18759,52,11,45,0
18760,52,11,46,0
18761,52,11,47,0
18762,52,12,13,0
18763,52,12,85,0
18764,52,13,49,0
18765,52,13,104,0
18766,52,14,29,0
18767,52,14,62,0
18768,52,14,33,0
18769,52,14,15,0
18770,52,15,17,0
18771,52,15,73,0
18772,52,15,49,0
18773,52,15,51,0
18774,52,15,62,0
18775,52,15,117,0
18776,52,16,75,0
18777,52,16,78,0
18778,52,16,93,0
18779,52,16,102,0
18780,52,16,46,0
18781,52,16,117,0
18782,52,16,65,0
18783,52,16,45,0
18784,52,17,34,0
18785,52,17,57,0
18786,52,17,62,0
18787,52,17,104,0
18788,52,17,59,0
18789,52,17,33,0
18790,52,17,35,0
18791,52,17,36,0
18792,52,17,37,0
18793,52,17,38,0
18794,52,17,39,0
18795,52,18,60,0
18796,52,18,62,0
18797,52,18,80,0
18798,52,18,41,0
18799,52,19,20,0
18800,52,19,21,0
18801,52,19,86,0
18802,52,19,68,0
18803,52,19,95,0
18804,52,20,51,0
18805,52,20,22,0
18806,52,20,21,0
18807,52,20,23,0
18808,52,20,24,0
18809,52,20,25,0
18810,52,21,25,0
18811,52,21,49,0
18812,52,21,66,0
18813,52,21,106,0
18814,52,22,109,0
18815,52,22,89,0
18816,52,23,51,0
18817,52,23,92,0
18818,52,23,45,0
18819,52,23,59,0
18820,52,23,118,0
18821,52,24,35,0
18822,52,24,49,0
18823,52,24,66,0
18824,52,25,49,0
18825,52,25,77,0
18826,52,26,34,0
18827,52,26,49,0
18828,52,26,66,0
18829,52,26,90,0
18830,52,26,88,0
18831,52,27,115,0
18832,52,27,28,0
18833,52,28,113,0
18834,52,29,85,0
18835,52,29,109,0
18836,52,29,33,0
18837,52,29,40,0
18838,52,29,30,0
18839,52,29,31,0
18840,52,29,32,0
18841,52,30,78,0
18842,52,30,49,0
18843,52,30,46,0
18844,52,30,66,0
18845,52,30,97,0
18846,52,31,50,0
18847,52,31,49,0
18848,52,31,53,0
18849,52,31,83,0
18850,52,31,66,0
18851,52,31,56,0
18852,52,31,70,0
18853,52,32,35,0
18854,52,32,34,0
18855,52,32,49,0
18856,52,32,62,0
18857,52,32,113,0
18858,52,33,49,0
18859,52,33,62,0
18860,52,33,115,0
18861,52,33,42,0
18862,52,33,65,0
18863,52,34,78,0
18864,52,34,86,0
18865,52,34,46,0
18866,52,34,47,0
18867,52,34,63,0
18868,52,34,65,0
18869,52,34,66,0
18870,52,34,74,0
18871,52,34,76,0
18872,52,34,85,0
18873,52,34,91,0
18874,52,34,94,0
18875,52,34,97,0
18876,52,34,98,0
18877,52,34,99,0
18878,52,34,100,0
18879,52,34,101,0
18880,52,35,49,0
18881,52,35,81,0
18882,52,35,58,0
18883,52,35,61,0
18884,52,35,62,0
18885,52,35,66,0
18886,52,35,67,0
18887,52,35,68,0
18888,52,36,49,0
18889,52,36,62,0
18890,52,36,44,0
18891,52,36,57,0
18892,52,36,58,0
18893,52,37,48,0
18894,52,37,49,0
18895,52,37,72,0
18896,52,38,62,0
18897,52,38,59,0
18898,52,38,63,0
18899,52,38,90,0
18900,52,39,49,0
18901,52,39,52,0
18902,52,39,67,0
18903,52,39,113,0
18904,52,40,85,0
18905,52,40,102,0
18906,52,40,115,0
18907,52,41,78,0
18908,52,41,93,0
18909,52,41,42,0
18910,52,41,46,0
18911,52,41,62,0
18912,52,41,92,0
18913,52,41,49,0
18914,52,41,51,0
18915,52,41,104,0
18916,52,41,105,0
18917,52,41,114,0
18918,52,42,48,0
18919,52,42,93,0
18920,52,42,49,0
18921,52,42,51,0
18922,52,42,62,0
18923,52,42,98,0
18924,52,42,67,0
18925,52,42,86,0
18926,52,42,104,0
18927,52,43,93,0
18928,52,43,66,0
18929,52,43,115,0
18930,52,43,105,0
18931,52,44,49,0
18932,52,44,80,0
18933,52,44,86,0
18934,52,45,78,0
18935,52,45,102,0
18936,52,45,54,0
18937,52,45,52,0
18938,52,46,100,0
18939,52,46,49,0
18940,52,46,111,0
18941,52,46,116,0
18942,52,46,96,0
18943,52,46,66,0
18944,52,46,72,0
18945,52,46,83,0
18946,52,46,88,0
18947,52,46,113,0
18948,52,46,114,0
18949,52,47,69,0
18950,52,47,101,0
18951,52,47,49,0
18952,52,47,62,0
18953,52,47,92,0
18954,52,47,67,0
18955,52,47,96,0
18956,52,48,71,0
18957,52,48,49,0
18958,52,48,72,0
18959,52,49,50,0
18960,52,49,72,0
18961,52,49,51,0
18962,52,49,58,0
18963,52,49,61,0
18964,52,49,62,0
18965,52,49,65,0
18966,52,49,66,0
18967,52,49,67,0
18968,52,49,73,0
18969,52,49,81,0
18970,52,49,82,0
18971,52,49,84,0
18972,52,49,93,0
18973,52,49,96,0
18974,52,49,97,0
18975,52,49,98,0
18976,52,49,99,0
18977,52,49,100,0
18978,52,49,101,0
18979,52,49,108,0
18980,52,49,109,0
18981,52,49,110,0
18982,52,50,66,0
18983,52,50,52,0
18984,52,50,67,0
18985,52,50,51,0
18986,52,50,53,0
18987,52,50,54,0
18988,52,50,55,0
18989,52,50,56,0
18990,52,51,78,0
18991,52,51,100,0
18992,52,51,104,0
18993,52,52,93,0
18994,52,52,67,0
18995,52,52,105,0
18996,52,53,54,0
18997,52,53,67,0
18998,52,53,60,0
18999,52,54,78,0
19000,52,54,93,0
19001,52,54,66,0
19002,52,54,118,0
19003,52,54,81,0
19004,52,54,83,0
19005,52,54,106,0
19006,52,55,71,0
19007,52,55,62,0
19008,52,55,118,0
19009,52,56,71,0
19010,52,56,89,0
19011,52,56,67,0
19012,52,57,93,0
19013,52,57,108,0
19014,52,57,110,0
19015,52,58,62,0
19016,52,58,80,0
19017,52,58,96,0
19018,52,58,67,0
19019,52,59,60,0
19020,52,59,61,0
19021,52,59,64,0
19022,52,59,67,0
19023,52,60,115,0
19024,52,60,61,0
19025,52,60,62,0
19026,52,61,81,0
19027,52,61,118,0
19028,52,62,87,0
19029,52,62,93,0
19030,52,62,66,0
19031,52,62,76,0
19032,52,62,84,0
19033,52,62,97,0
19034,52,62,98,0
19035,52,62,99,0
19036,52,62,100,0
19037,52,62,101,0
19038,52,62,104,0
19039,52,62,106,0
19040,52,62,109,0
19041,52,63,64,0
19042,52,63,92,0
19043,52,64,81,0
19044,52,65,110,0
19045,52,65,90,0
19046,52,65,67,0
19047,52,66,78,0
19048,52,66,83,0
19049,52,66,68,0
19050,52,66,71,0
19051,52,66,73,0
19052,52,66,81,0
19053,52,66,82,0
19054,52,66,84,0
19055,52,66,90,0
19056,52,66,93,0
19057,52,66,94,0
19058,52,66,96,0
19059,52,66,100,0
19060,52,66,104,0
19061,52,66,108,0
19062,52,66,111,0
19063,52,66,114,0
19064,52,67,99,0
19065,52,67,74,0
19066,52,67,89,0
19067,52,67,104,0
19068,52,67,110,0
19069,52,68,69,0
19070,52,69,102,0
19071,52,69,110,0
19072,52,70,100,0
19073,52,70,96,0
19074,52,71,78,0
19075,52,71,72,0
19076,52,72,83,0
19077,52,72,113,0
19078,52,72,105,0
19079,52,73,97,0
19080,52,73,74,0
19081,52,74,103,0
19082,52,74,113,0
19083,52,76,110,0
19084,52,77,87,0
19085,52,78,87,0
19086,52,78,100,0
19087,52,78,84,0
19088,52,78,79,0
19089,52,78,80,0
19090,52,78,81,0
19091,52,78,82,0
19092,52,78,83,0
19093,52,79,87,0
19094,52,79,100,0
19095,52,79,104,0
19096,52,79,118,0
19097,52,80,90,0
19098,52,80,96,0
19099,52,80,98,0
19100,52,80,113,0
19101,52,80,101,0
19102,52,81,101,0
19103,52,81,102,0
19104,52,81,112,0
19105,52,83,100,0
19106,52,84,85,0
19107,52,84,92,0
19108,52,85,112,0
19109,52,86,87,0
19110,52,87,88,0
19111,52,87,89,0
19112,52,87,90,0
19113,52,87,91,0
19114,52,87,92,0
19115,52,88,102,0
19116,52,89,118,0
19117,52,89,112,0
19118,52,89,119,0
19119,52,89,120,0
19120,52,90,115,0
19121,52,90,96,0
19122,52,90,110,0
19123,52,92,116,0
19124,52,93,94,0
19125,52,93,95,0
19126,52,93,96,0
19127,52,96,115,0
19128,52,96,117,0
19129,52,97,100,0
19130,52,98,112,0
19131,52,98,117,0
19132,52,99,103,0
19133,52,100,104,0
19134,52,100,102,0
19135,52,100,105,0
19136,52,103,111,0
19137,52,103,118,0
19138,52,109,115,0
19139,52,111,115,0
19140,52,111,113,0
19141,52,113,120,0
19142,52,115,116,0
19143,53,0,1,0
19144,53,0,146,0
19145,53,0,79,0
19146,53,0,100,0
19147,53,0,69,0
19148,53,0,133,0
19149,53,0,134,0
19150,53,1,101,0
19151,53,1,79,0
19152,53,1,100,0
19153,53,1,69,0
19154,53,1,2,0
19155,53,1,3,0
19156,53,1,4,0
19157,53,2,21,0
19158,53,2,145,0
19159,53,2,107,0
19160,53,2,5,0
19161,53,2,123,0
19162,53,3,32,0
19163,53,3,44,0
19164,53,3,91,0
19165,53,3,79,0
19166,53,3,33,0
19167,53,3,76,0
19168,53,4,73,0
19169,53,4,79,0
19170,53,4,100,0
19171,53,4,69,0
19172,53,5,6,0
19173,53,5,13,0
19174,53,5,115,0
19175,53,5,44,0
19176,53,5,130,0
19177,53,5,79,0
19178,53,5,126,0
19179,53,5,51,0
19180,53,5,107,0
19181,53,5,123,0
19182,53,5,166,0
19183,53,6,116,0
19184,53,6,108,0
19185,53,6,79,0
19186,53,6,69,0
19187,53,6,7,0
19188,53,6,8,0
19189,53,6,9,0
19190,53,6,10,0
19191,53,7,41,0
19192,53,7,81,0
19193,53,7,84,0
19194,53,7,69,0
19195,53,8,81,0
19196,53,8,129,0
19197,53,8,146,0
19198,53,8,69,0
19199,53,9,48,0
19200,53,9,128,0
19201,53,9,19,0
19202,53,9,69,0
19203,53,9,63,0
19204,53,10,59,0
19205,53,10,83,0
19206,53,10,69,0
19207,53,10,24,0
19208,53,10,25,0
19209,53,10,26,0
19210,53,10,27,0
19211,53,11,12,0
19212,53,11,46,0
19213,53,11,146,0
19214,53,11,69,0
19215,53,11,38,0
19216,53,11,90,0
19217,53,11,140,0
19218,53,12,146,0
19219,53,12,79,0
19220,53,12,100,0
19221,53,12,69,0
19222,53,13,14,0
19223,53,13,117,0
19224,53,13,144,0
19225,53,13,19,0
19226,53,13,100,0
19227,53,13,69,0
19228,53,13,15,0
19229,53,13,57,0
19230,53,13,76,0
19231,53,13,77,0
19232,53,13,78,0
19233,53,13,79,0
19234,53,13,80,0
19235,53,14,44,0
19236,53,14,145,0
19237,53,14,79,0
19238,53,14,100,0
19239,53,14,69,0
19240,53,14,15,0
19241,53,14,16,0
19242,53,14,17,0
19243,53,14,18,0
19244,53,14,19,0
19245,53,14,20,0
19246,53,14,21,0
19247,53,14,22,0
19248,53,14,23,0
19249,53,15,83,0
19250,53,15,90,0
19251,53,16,46,0
19252,53,16,79,0
19253,53,17,32,0
19254,53,17,21,0
19255,53,17,138,0
19256,53,17,136,0
19257,53,17,79,0
19258,53,17,104,0
19259,53,17,69,0
19260,53,17,88,0
19261,53,17,42,0
19262,53,18,46,0
19263,53,18,38,0
19264,53,18,79,0
19265,53,18,69,0
19266,53,19,46,0
19267,53,19,79,0
19268,53,19,69,0
19269,53,19,35,0
19270,53,19,45,0
19271,53,19,63,0
19272,53,19,102,0
19273,53,19,126,0
19274,53,20,47,0
19275,53,21,30,0
19276,53,21,25,0
19277,53,21,59,0
19278,53,21,45,0
19279,53,21,107,0
19280,53,21,31,0
19281,53,21,47,0
19282,53,21,65,0
19283,53,21,68,0
19284,53,21,70,0
19285,53,21,71,0
19286,53,21,72,0
19287,53,21,83,0
19288,53,21,101,0
19289,53,21,102,0
19290,53,21,103,0
19291,53,21,104,0
19292,53,21,105,0
19293,53,22,79,0
19294,53,22,69,0
19295,53,23,38,0
19296,53,23,57,0
19297,53,24,25,0
19298,53,24,86,0
19299,53,24,146,0
19300,53,24,35,0
19301,53,24,69,0
19302,53,24,27,0
19303,53,25,38,0
19304,53,25,146,0
19305,53,25,100,0
19306,53,25,69,0
19307,53,25,27,0
19308,53,25,39,0
19309,53,25,40,0
19310,53,26,46,0
19311,53,26,146,0
19312,53,26,79,0
19313,53,26,69,0
19314,53,27,32,0
19315,53,27,110,0
19316,53,27,146,0
19317,53,27,109,0
19318,53,28,29,0
19319,53,28,72,0
19320,53,29,69,0
19321,53,30,79,0
19322,53,30,106,0
19323,53,30,69,0
19324,53,30,31,0
19325,53,31,59,0
19326,53,31,79,0
19327,53,31,100,0
19328,53,31,69,0
19329,53,31,44,0
19330,53,32,79,0
19331,53,32,100,0
19332,53,32,69,0
19333,53,32,33,0
19334,53,32,34,0
19335,53,32,35,0
19336,53,32,36,0
19337,53,32,37,0
19338,53,32,38,0
19339,53,33,126,0
19340,53,33,69,0
19341,53,33,107,0
19342,53,33,108,0
19343,53,34,37,0
19344,53,34,93,0
19345,53,34,114,0
19346,53,35,46,0
19347,53,35,59,0
19348,53,35,110,0
19349,53,35,48,0
19350,53,35,70,0
19351,53,35,155,0
19352,53,35,36,0
19353,53,35,69,0
19354,53,35,136,0
19355,53,36,46,0
19356,53,36,130,0
19357,53,36,113,0
19358,53,37,38,0
19359,53,37,39,0
19360,53,37,69,0
19361,53,38,98,0
19362,53,38,48,0
19363,53,38,130,0
19364,53,38,86,0
19365,53,38,145,0
19366,53,38,57,0
19367,53,38,78,0
19368,53,38,83,0
19369,53,38,87,0
19370,53,38,88,0
19371,53,38,89,0
19372,53,38,90,0
19373,53,38,91,0
19374,53,38,92,0
19375,53,38,93,0
19376,53,38,94,0
19377,53,38,95,0
19378,53,38,96,0
19379,53,38,97,0
19380,53,38,99,0
19381,53,38,100,0
19382,53,39,45,0
19383,53,39,48,0
19384,53,39,44,0
19385,53,39,49,0
19386,53,39,106,0
19387,53,39,120,0
19388,53,40,59,0
19389,53,40,130,0
19390,53,40,100,0
19391,53,40,63,0
19392,53,40,102,0
19393,53,40,103,0
19394,53,41,130,0
19395,53,41,79,0
19396,53,41,100,0
19397,53,42,43,0
19398,53,42,81,0
19399,53,42,144,0
19400,53,42,146,0
19401,53,42,64,0
19402,53,42,106,0
19403,53,44,69,0
19404,53,44,107,0
19405,53,44,116,0
19406,53,44,123,0
19407,53,44,126,0
19408,53,45,46,0
19409,53,45,53,0
19410,53,45,48,0
19411,53,45,130,0
19412,53,45,104,0
19413,53,45,114,0
19414,53,45,160,0
19415,53,45,69,0
19416,53,45,102,0
19417,53,46,48,0
19418,53,46,79,0
19419,53,46,69,0
19420,53,46,47,0
19421,53,46,49,0
19422,53,46,50,0
19423,53,46,51,0
19424,53,46,52,0
19425,53,46,53,0
19426,53,46,54,0
19427,53,46,55,0
19428,53,46,56,0
19429,53,46,57,0
19430,53,46,58,0
19431,53,47,101,0
19432,53,48,130,0
19433,53,48,69,0
19434,53,48,78,0
19435,53,48,119,0
19436,53,49,148,0
19437,53,49,69,0
19438,53,49,50,0
19439,53,49,128,0
19440,53,50,72,0
19441,53,50,121,0
19442,53,50,84,0
19443,53,50,148,0
19444,53,50,119,0
19445,53,50,128,0
19446,53,51,84,0
19447,53,51,79,0
19448,53,51,69,0
19449,53,52,146,0
19450,53,52,79,0
19451,53,52,69,0
19452,53,53,81,0
19453,53,53,145,0
19454,53,53,69,0
19455,53,54,146,0
19456,53,54,79,0
19457,53,54,69,0
19458,53,55,59,0
19459,53,55,64,0
19460,53,55,69,0
19461,53,55,57,0
19462,53,56,146,0
19463,53,56,154,0
19464,53,56,69,0
19465,53,57,116,0
19466,53,57,138,0
19467,53,57,69,0
19468,53,57,58,0
19469,53,59,69,0
19470,53,59,60,0
19471,53,59,61,0
19472,53,59,62,0
19473,53,59,63,0
19474,53,59,64,0
19475,53,59,65,0
19476,53,59,66,0
19477,53,59,67,0
19478,53,59,68,0
19479,53,59,70,0
19480,53,59,71,0
19481,53,59,72,0
19482,53,60,71,0
19483,53,60,130,0
19484,53,60,160,0
19485,53,60,119,0
19486,53,60,74,0
19487,53,61,79,0
19488,53,61,100,0
19489,53,61,69,0
19490,53,61,139,0
19491,53,62,69,0
19492,53,63,101,0
19493,53,63,130,0
19494,53,63,161,0
19495,53,63,69,0
19496,53,63,103,0
19497,53,63,124,0
19498,53,64,70,0
19499,53,64,145,0
19500,53,64,106,0
19501,53,64,119,0
19502,53,64,69,0
19503,53,64,66,0
19504,53,64,140,0
19505,53,64,162,0
19506,53,65,75,0
19507,53,65,79,0
19508,53,65,100,0
19509,53,65,69,0
19510,53,66,130,0
19511,53,66,69,0
19512,53,67,130,0
19513,53,67,146,0
19514,53,67,79,0
19515,53,67,69,0
19516,53,68,101,0
19517,53,68,144,0
19518,53,68,100,0
19519,53,68,69,0
19520,53,69,79,0
19521,53,69,70,0
19522,53,69,72,0
19523,53,69,73,0
19524,53,69,76,0
19525,53,69,83,0
19526,53,69,85,0
19527,53,69,87,0
19528,53,69,92,0
19529,53,69,93,0
19530,53,69,94,0
19531,53,69,95,0
19532,53,69,97,0
19533,53,69,100,0
19534,53,69,101,0
19535,53,69,104,0
19536,53,69,105,0
19537,53,69,109,0
19538,53,69,113,0
19539,53,69,115,0
19540,53,69,116,0
19541,53,69,117,0
19542,53,69,120,0
19543,53,69,124,0
19544,53,69,126,0
19545,53,69,127,0
19546,53,69,128,0
19547,53,69,130,0
19548,53,69,131,0
19549,53,69,132,0
19550,53,69,136,0
19551,53,69,137,0
19552,53,69,138,0
19553,53,69,140,0
19554,53,69,141,0
19555,53,69,144,0
19556,53,69,146,0
19557,53,69,148,0
19558,53,69,150,0
19559,53,69,151,0
19560,53,69,152,0
19561,53,69,153,0
19562,53,69,155,0
19563,53,69,163,0
19564,53,69,165,0
19565,53,69,167,0
19566,53,69,168,0
19567,53,69,169,0
19568,53,69,170,0
19569,53,69,171,0
19570,53,69,172,0
19571,53,70,79,0
19572,53,70,100,0
19573,53,71,135,0
19574,53,71,143,0
19575,53,71,160,0
19576,53,71,102,0
19577,53,72,79,0
19578,53,72,100,0
19579,53,72,110,0
19580,53,72,112,0
19581,53,72,113,0
19582,53,73,117,0
19583,53,74,126,0
19584,53,75,79,0
19585,53,75,100,0
19586,53,76,149,0
19587,53,77,130,0
19588,53,77,145,0
19589,53,77,79,0
19590,53,77,80,0
19591,53,77,90,0
19592,53,78,130,0
19593,53,79,108,0
19594,53,79,82,0
19595,53,79,83,0
19596,53,79,88,0
19597,53,79,89,0
19598,53,79,91,0
19599,53,79,93,0
19600,53,79,97,0
19601,53,79,99,0
19602,53,79,105,0
19603,53,79,107,0
19604,53,79,115,0
19605,53,79,118,0
19606,53,79,121,0
19607,53,79,123,0
19608,53,79,124,0
19609,53,79,125,0
19610,53,79,126,0
19611,53,79,127,0
19612,53,79,130,0
19613,53,79,132,0
19614,53,79,137,0
19615,53,79,138,0
19616,53,79,144,0
19617,53,79,148,0
19618,53,79,149,0
19619,53,79,150,0
19620,53,79,151,0
19621,53,79,152,0
19622,53,79,153,0
19623,53,79,155,0
19624,53,79,156,0
19625,53,79,157,0
19626,53,79,162,0
19627,53,79,163,0
19628,53,79,164,0
19629,53,79,165,0
19630,53,79,166,0
19631,53,79,167,0
19632,53,80,115,0
19633,53,80,117,0
19634,53,81,121,0
19635,53,81,144,0
19636,53,81,82,0
19637,53,81,83,0
19638,53,81,84,0
19639,53,81,85,0
19640,53,82,146,0
19641,53,82,152,0
19642,53,83,100,0
19643,53,84,108,0
19644,53,85,96,0
19645,53,85,137,0
19646,53,85,167,0
19647,53,86,100,0
19648,53,88,100,0
19649,53,88,107,0
19650,53,88,110,0
19651,53,89,100,0
19652,53,90,109,0
19653,53,90,108,0
19654,53,90,113,0
19655,53,90,114,0
19656,53,91,100,0
19657,53,92,100,0
19658,53,93,100,0
19659,53,94,100,0
19660,53,94,106,0
19661,53,95,100,0
19662,53,95,108,0
19663,53,95,166,0
19664,53,96,100,0
19665,53,98,119,0
19666,53,99,100,0
19667,53,99,113,0
19668,53,100,146,0
19669,53,100,105,0
19670,53,100,115,0
19671,53,100,120,0
19672,53,100,121,0
19673,53,100,124,0
19674,53,100,125,0
19675,53,100,126,0
19676,53,100,127,0
19677,53,100,130,0
19678,53,100,131,0
19679,53,100,137,0
19680,53,100,140,0
19681,53,100,144,0
19682,53,100,149,0
19683,53,100,150,0
19684,53,100,151,0
19685,53,100,156,0
19686,53,100,161,0
19687,53,100,162,0
19688,53,100,163,0
19689,53,100,164,0
19690,53,100,167,0
19691,53,101,103,0
19692,53,101,123,0
19693,53,102,139,0
19694,53,104,114,0
19695,53,105,130,0
19696,53,105,146,0
19697,53,106,119,0
19698,53,107,130,0
19699,53,107,145,0
19700,53,107,123,0
19701,53,107,127,0
19702,53,108,130,0
19703,53,109,110,0
19704,53,109,144,0
19705,53,109,146,0
19706,53,109,133,0
19707,53,110,111,0
19708,53,111,127,0
19709,53,112,141,0
19710,53,112,144,0
19711,53,113,134,0
19712,53,113,146,0
19713,53,113,129,0
19714,53,113,137,0
19715,53,113,150,0
19716,53,113,151,0
19717,53,114,121,0
19718,53,114,159,0
19719,53,116,142,0
19720,53,116,145,0
19721,53,117,130,0
19722,53,117,145,0
19723,53,117,118,0
19724,53,118,165,0
19725,53,119,168,0
19726,53,120,125,0
19727,53,120,130,0
19728,53,120,146,0
19729,53,120,148,0
19730,53,121,122,0
19731,53,122,144,0
19732,53,122,146,0
19733,53,122,153,0
19734,53,123,130,0
19735,53,123,145,0
19736,53,123,165,0
19737,53,124,125,0
19738,53,124,128,0
19739,53,126,145,0
19740,53,128,136,0
19741,53,130,131,0
19742,53,130,132,0
19743,53,131,146,0
19744,53,133,144,0
19745,53,133,146,0
19746,53,134,146,0
19747,53,136,146,0
19748,53,137,146,0
19749,53,139,154,0
19750,53,140,144,0
19751,53,142,143,0
19752,53,143,158,0
19753,53,144,145,0
19754,53,145,165,0
19755,53,145,153,0
19756,53,146,147,0
19757,53,146,148,0
19758,53,146,149,0
19759,53,146,150,0
19760,53,146,151,0
19761,53,146,152,0
19762,53,146,153,0
19763,53,155,158,0
19764,53,158,159,0
19765,53,158,160,0
19766,54,0,1,0
19767,54,0,20,0
19768,54,0,74,0
19769,54,0,97,0
19770,54,0,151,0
19771,54,0,87,0
19772,54,0,49,0
19773,54,0,140,0
19774,54,0,13,0
19775,54,1,129,0
19776,54,1,148,0
19777,54,1,190,0
19778,54,1,2,0
19779,54,1,3,0
19780,54,1,4,0
19781,54,1,5,0
19782,54,2,126,0
19783,54,2,138,0
19784,54,2,175,0
19785,54,2,122,0
19786,54,2,177,0
19787,54,2,140,0
19788,54,2,19,0
19789,54,2,13,0
19790,54,2,3,0
19791,54,3,138,0
19792,54,3,137,0
19793,54,3,173,0
19794,54,3,90,0
19795,54,3,63,0
19796,54,3,47,0
19797,54,3,7,0
19798,54,4,27,0
19799,54,4,58,0
19800,54,4,22,0
19801,54,4,29,0
19802,54,4,35,0
19803,54,4,54,0
19804,54,4,55,0
19805,54,4,69,0
19806,54,4,92,0
19807,54,4,115,0
19808,54,4,116,0
19809,54,4,143,0
19810,54,4,170,0
19811,54,4,174,0
19812,54,5,6,0
19813,54,5,25,0
19814,54,5,95,0
19815,54,5,71,0
19816,54,5,49,0
19817,54,6,34,0
19818,54,6,7,0
19819,54,6,8,0
19820,54,6,9,0
19821,54,6,10,0
19822,54,7,57,0
19823,54,7,80,0
19824,54,7,106,0
